employee_id,name,department,date,status,check_in_time,check_out_time,project_code,location
1083,Employee_1083,Consulting,10/07/2025,Leave,,,PRJ102,Remote
1148,Employee_1148,HR,04/07/2025,Present,9:10:00,17:13:00,PRJ301,Remote
1096,Employee_1096,Finance,14/02/2025,Present,10:55:00,19:06:00,PRJ201,Office
1334,Employee_1334,HR,03/08/2025,Present,10:06:00,19:24:00,PRJ201,Office
1046,Employee_1046,HR,06/09/2025,Absent,,,PRJ401,Office
1206,Employee_1206,Consulting,09/11/2025,Present,10:45:00,18:51:00,PRJ201,Office
1275,Employee_1275,Audit,18/05/2025,Absent,,,PRJ301,Office
1240,Employee_1240,Consulting,15/07/2025,Leave,,,PRJ101,Office
1006,Employee_1006,IT,28/09/2025,Present,10:56:00,19:42:00,PRJ401,Remote
1418,Employee_1418,Consulting,18/02/2025,Present,9:24:00,19:07:00,PRJ301,Remote
1206,Employee_1206,IT,31/03/2025,Present,10:53:00,18:58:00,PRJ401,Office
1138,Employee_1138,HR,03/11/2025,Present,10:11:00,18:43:00,PRJ101,Office
1276,Employee_1276,IT,28/11/2025,Present,9:14:00,17:58:00,PRJ102,Office
1101,Employee_1101,HR,02/02/2025,Absent,,,PRJ101,Office
1340,Employee_1340,HR,10/11/2025,Present,10:07:00,19:02:00,PRJ301,Office
1357,Employee_1357,IT,29/09/2025,Present,9:38:00,17:08:00,PRJ301,Office
1111,Employee_1111,Finance,20/04/2025,Absent,,,PRJ301,Remote
1117,Employee_1117,Consulting,29/12/2025,Present,9:45:00,19:45:00,PRJ102,Remote
1060,Employee_1060,Audit,27/11/2025,Present,10:14:00,19:39:00,PRJ201,Office
1397,Employee_1397,Consulting,21/10/2025,Present,10:58:00,17:16:00,PRJ401,Office
1035,Employee_1035,IT,19/06/2025,Present,9:21:00,19:28:00,PRJ201,Office
1487,Employee_1487,HR,08/04/2025,Absent,,,PRJ201,Office
1249,Employee_1249,IT,10/01/2025,Present,10:36:00,18:09:00,PRJ201,Office
1499,Employee_1499,Audit,05/06/2025,Absent,,,PRJ102,Office
1350,Employee_1350,IT,30/07/2025,Leave,,,PRJ101,Remote
1072,Employee_1072,Finance,05/02/2025,Present,9:25:00,18:32:00,PRJ301,Office
1098,Employee_1098,Consulting,17/07/2025,Present,9:07:00,17:34:00,PRJ401,Office
1263,Employee_1263,HR,07/01/2025,Present,10:06:00,17:21:00,PRJ401,Remote
1170,Employee_1170,HR,22/11/2025,Present,10:29:00,18:33:00,PRJ201,Remote
1437,Employee_1437,Audit,11/10/2025,Present,9:12:00,18:52:00,PRJ102,Remote
1293,Employee_1293,IT,10/03/2025,Present,10:24:00,18:00:00,PRJ201,Office
1397,Employee_1397,Finance,23/01/2025,Present,9:37:00,17:09:00,PRJ401,Remote
1029,Employee_1029,Consulting,22/04/2025,Present,9:58:00,19:12:00,PRJ101,Office
1053,Employee_1053,HR,29/07/2025,Present,9:12:00,18:01:00,PRJ401,Office
1148,Employee_1148,IT,18/06/2025,Present,9:08:00,18:40:00,PRJ101,Remote
1235,Employee_1235,Consulting,25/04/2025,Absent,,,PRJ101,Remote
1263,Employee_1263,HR,23/07/2025,Leave,,,PRJ201,Office
1037,Employee_1037,Audit,11/10/2025,Absent,,,PRJ401,Office
1295,Employee_1295,IT,16/05/2025,Absent,,,PRJ401,Office
1063,Employee_1063,Finance,25/11/2025,Present,10:26:00,18:40:00,PRJ201,Office
1497,Employee_1497,Finance,26/09/2025,Absent,,,PRJ301,Office
1210,Employee_1210,Finance,23/07/2025,Absent,,,PRJ401,Remote
1145,Employee_1145,IT,11/09/2025,Present,9:02:00,19:41:00,PRJ301,Office
1159,Employee_1159,Audit,02/01/2025,Absent,,,PRJ401,Remote
1297,Employee_1297,IT,12/11/2025,Absent,,,PRJ401,Office
1390,Employee_1390,HR,16/09/2025,Present,9:58:00,18:26:00,PRJ102,Remote
1377,Employee_1377,Audit,21/05/2025,Present,9:02:00,19:41:00,PRJ201,Remote
1286,Employee_1286,Finance,11/10/2025,Absent,,,PRJ102,Remote
1015,Employee_1015,Audit,14/05/2025,Present,9:24:00,18:42:00,PRJ301,Remote
1364,Employee_1364,IT,03/11/2025,Absent,,,PRJ102,Office
1095,Employee_1095,Audit,19/07/2025,Present,10:59:00,18:19:00,PRJ301,Remote
1481,Employee_1481,HR,01/01/2025,Present,10:58:00,19:34:00,PRJ101,Remote
1465,Employee_1465,Audit,12/03/2025,Absent,,,PRJ401,Remote
1359,Employee_1359,Audit,11/09/2025,Present,9:53:00,18:14:00,PRJ301,Office
1416,Employee_1416,Consulting,17/09/2025,Present,10:03:00,18:47:00,PRJ102,Office
1174,Employee_1174,Audit,05/11/2025,Present,10:23:00,17:14:00,PRJ401,Office
1209,Employee_1209,Consulting,19/10/2025,Absent,,,PRJ301,Remote
1200,Employee_1200,Finance,10/12/2025,Present,10:44:00,19:57:00,PRJ401,Remote
1130,Employee_1130,HR,28/08/2025,Present,9:02:00,19:40:00,PRJ201,Office
1280,Employee_1280,Consulting,16/11/2025,Present,10:01:00,19:46:00,PRJ401,Office
1149,Employee_1149,Finance,12/05/2025,Leave,,,PRJ401,Remote
1093,Employee_1093,Finance,05/03/2025,Present,10:13:00,17:33:00,PRJ101,Office
1452,Employee_1452,HR,17/06/2025,Leave,,,PRJ102,Office
1101,Employee_1101,Audit,03/09/2025,Present,10:27:00,19:58:00,PRJ301,Office
1201,Employee_1201,IT,28/03/2025,Present,10:57:00,18:53:00,PRJ301,Office
1409,Employee_1409,Finance,15/05/2025,Present,10:35:00,19:02:00,PRJ401,Remote
1388,Employee_1388,HR,11/01/2025,Present,9:52:00,17:37:00,PRJ101,Office
1433,Employee_1433,IT,04/12/2025,Absent,,,PRJ401,Remote
1324,Employee_1324,Audit,15/07/2025,Present,10:26:00,19:48:00,PRJ301,Remote
1002,Employee_1002,Audit,22/12/2025,Present,10:18:00,19:21:00,PRJ401,Remote
1327,Employee_1327,HR,12/08/2025,Present,9:36:00,19:39:00,PRJ201,Office
1334,Employee_1334,Finance,23/03/2025,Present,9:57:00,19:41:00,PRJ201,Remote
1102,Employee_1102,Consulting,03/02/2025,Present,10:51:00,18:06:00,PRJ401,Office
1065,Employee_1065,HR,30/07/2025,Present,9:37:00,19:53:00,PRJ101,Remote
1226,Employee_1226,Consulting,18/11/2025,Present,10:52:00,17:14:00,PRJ102,Office
1140,Employee_1140,HR,10/11/2025,Present,9:37:00,17:03:00,PRJ101,Remote
1256,Employee_1256,Consulting,27/06/2025,Present,9:24:00,19:37:00,PRJ301,Office
1144,Employee_1144,Finance,30/01/2025,Absent,,,PRJ401,Remote
1076,Employee_1076,Consulting,19/06/2025,Present,9:45:00,17:27:00,PRJ201,Remote
1012,Employee_1012,HR,09/02/2025,Present,10:38:00,18:41:00,PRJ102,Remote
1312,Employee_1312,HR,29/07/2025,Present,9:16:00,19:40:00,PRJ301,Remote
1498,Employee_1498,Finance,11/10/2025,Present,10:40:00,17:42:00,PRJ102,Office
1257,Employee_1257,IT,01/05/2025,Present,9:18:00,18:40:00,PRJ401,Office
1254,Employee_1254,IT,17/09/2025,Present,9:27:00,18:54:00,PRJ102,Office
1036,Employee_1036,Consulting,19/12/2025,Present,10:54:00,19:20:00,PRJ101,Remote
1388,Employee_1388,HR,23/05/2025,Leave,,,PRJ401,Office
1102,Employee_1102,Consulting,03/03/2025,Present,10:15:00,17:18:00,PRJ301,Office
1005,Employee_1005,Consulting,19/05/2025,Present,10:01:00,17:16:00,PRJ401,Remote
1271,Employee_1271,Finance,25/04/2025,Absent,,,PRJ101,Remote
1387,Employee_1387,HR,09/06/2025,Present,9:49:00,17:52:00,PRJ301,Office
1094,Employee_1094,Finance,31/08/2025,Present,9:01:00,17:19:00,PRJ201,Office
1191,Employee_1191,Consulting,20/12/2025,Present,9:23:00,19:54:00,PRJ201,Office
1257,Employee_1257,Consulting,26/10/2025,Present,9:35:00,18:21:00,PRJ101,Office
1356,Employee_1356,HR,15/11/2025,Present,10:45:00,19:26:00,PRJ201,Office
1401,Employee_1401,Audit,15/12/2025,Present,10:57:00,18:57:00,PRJ201,Office
1084,Employee_1084,IT,17/08/2025,Absent,,,PRJ301,Remote
1080,Employee_1080,HR,17/05/2025,Present,10:39:00,19:37:00,PRJ401,Office
1056,Employee_1056,Audit,25/10/2025,Present,10:59:00,17:29:00,PRJ401,Office
1077,Employee_1077,IT,14/07/2025,Present,9:53:00,18:43:00,PRJ101,Remote
1299,Employee_1299,HR,25/12/2025,Present,10:26:00,17:17:00,PRJ201,Remote
1246,Employee_1246,Audit,29/08/2025,Present,10:05:00,19:49:00,PRJ102,Remote
1175,Employee_1175,HR,05/02/2025,Present,10:56:00,18:07:00,PRJ301,Remote
1126,Employee_1126,HR,22/09/2025,Present,9:20:00,19:12:00,PRJ401,Remote
1103,Employee_1103,HR,13/10/2025,Present,9:20:00,19:07:00,PRJ102,Remote
1266,Employee_1266,HR,03/03/2025,Present,10:43:00,19:04:00,PRJ201,Office
1016,Employee_1016,IT,10/07/2025,Present,10:18:00,17:57:00,PRJ101,Remote
1437,Employee_1437,Audit,01/07/2025,Present,10:33:00,19:04:00,PRJ401,Remote
1129,Employee_1129,IT,14/02/2025,Present,10:03:00,19:10:00,PRJ101,Office
1128,Employee_1128,Consulting,18/02/2025,Present,9:47:00,18:52:00,PRJ201,Remote
1173,Employee_1173,HR,21/09/2025,Absent,,,PRJ401,Office
1150,Employee_1150,HR,28/08/2025,Present,10:26:00,17:27:00,PRJ201,Remote
1416,Employee_1416,Finance,25/10/2025,Present,9:23:00,19:52:00,PRJ301,Remote
1355,Employee_1355,IT,18/12/2025,Absent,,,PRJ201,Office
1493,Employee_1493,Audit,17/04/2025,Present,9:29:00,17:14:00,PRJ301,Remote
1486,Employee_1486,IT,17/08/2025,Leave,,,PRJ101,Office
1486,Employee_1486,Audit,16/06/2025,Absent,,,PRJ301,Remote
1230,Employee_1230,Audit,26/05/2025,Present,10:46:00,19:52:00,PRJ102,Remote
1155,Employee_1155,IT,03/05/2025,Present,10:58:00,17:53:00,PRJ102,Office
1191,Employee_1191,Consulting,23/03/2025,Absent,,,PRJ102,Office
1289,Employee_1289,IT,22/12/2025,Absent,,,PRJ201,Office
1271,Employee_1271,Audit,09/03/2025,Present,9:36:00,17:43:00,PRJ201,Remote
1170,Employee_1170,Consulting,17/03/2025,Present,9:39:00,18:02:00,PRJ101,Office
1474,Employee_1474,IT,01/01/2025,Present,9:33:00,18:59:00,PRJ102,Remote
1469,Employee_1469,Audit,04/11/2025,Present,10:08:00,19:57:00,PRJ102,Remote
1105,Employee_1105,HR,25/08/2025,Present,9:35:00,19:19:00,PRJ101,Office
1325,Employee_1325,IT,21/05/2025,Present,9:34:00,17:37:00,PRJ101,Remote
1130,Employee_1130,Consulting,04/11/2025,Absent,,,PRJ102,Remote
1306,Employee_1306,HR,18/08/2025,Present,10:21:00,19:13:00,PRJ101,Office
1493,Employee_1493,Consulting,20/02/2025,Present,9:43:00,18:40:00,PRJ201,Office
1167,Employee_1167,Audit,19/03/2025,Present,10:03:00,17:11:00,PRJ301,Office
1199,Employee_1199,HR,14/11/2025,Present,10:54:00,19:30:00,PRJ101,Remote
1171,Employee_1171,Consulting,11/07/2025,Present,10:43:00,17:00:00,PRJ301,Office
1177,Employee_1177,IT,05/03/2025,Present,9:01:00,17:33:00,PRJ102,Remote
1308,Employee_1308,Finance,14/02/2025,Present,9:02:00,17:41:00,PRJ201,Office
1204,Employee_1204,Finance,20/07/2025,Present,10:57:00,17:49:00,PRJ102,Office
1301,Employee_1301,Consulting,10/09/2025,Present,10:15:00,18:11:00,PRJ301,Office
1137,Employee_1137,Finance,04/05/2025,Present,9:05:00,19:55:00,PRJ101,Office
1438,Employee_1438,Consulting,17/03/2025,Present,10:56:00,18:50:00,PRJ101,Office
1333,Employee_1333,Consulting,21/10/2025,Present,9:43:00,17:44:00,PRJ201,Office
1298,Employee_1298,IT,23/10/2025,Present,10:28:00,17:23:00,PRJ401,Remote
1200,Employee_1200,IT,13/05/2025,Absent,,,PRJ201,Remote
1486,Employee_1486,Consulting,19/01/2025,Present,9:04:00,18:21:00,PRJ301,Office
1200,Employee_1200,IT,19/03/2025,Absent,,,PRJ101,Remote
1385,Employee_1385,Consulting,16/10/2025,Present,10:00:00,18:41:00,PRJ101,Remote
1371,Employee_1371,Finance,30/08/2025,Present,10:55:00,18:20:00,PRJ401,Office
1495,Employee_1495,Finance,22/08/2025,Leave,,,PRJ102,Office
1022,Employee_1022,IT,01/08/2025,Present,10:09:00,17:02:00,PRJ101,Remote
1254,Employee_1254,HR,10/06/2025,Present,10:12:00,17:27:00,PRJ301,Office
1087,Employee_1087,Consulting,14/06/2025,Absent,,,PRJ101,Remote
1142,Employee_1142,HR,10/06/2025,Present,10:42:00,17:25:00,PRJ101,Remote
1268,Employee_1268,Finance,03/01/2025,Present,9:34:00,18:29:00,PRJ101,Remote
1234,Employee_1234,IT,20/05/2025,Present,9:32:00,18:02:00,PRJ201,Remote
1450,Employee_1450,IT,02/04/2025,Present,10:49:00,19:05:00,PRJ102,Remote
1436,Employee_1436,Audit,22/02/2025,Present,10:27:00,19:27:00,PRJ102,Office
1007,Employee_1007,Audit,14/09/2025,Present,9:40:00,17:33:00,PRJ301,Remote
1298,Employee_1298,IT,27/04/2025,Absent,,,PRJ201,Office
1432,Employee_1432,Consulting,14/04/2025,Present,10:38:00,17:20:00,PRJ101,Remote
1101,Employee_1101,Audit,01/03/2025,Absent,,,PRJ102,Office
1442,Employee_1442,Audit,12/03/2025,Present,10:01:00,18:57:00,PRJ301,Office
1393,Employee_1393,Audit,05/05/2025,Present,9:16:00,17:35:00,PRJ102,Office
1048,Employee_1048,Finance,28/12/2025,Present,10:45:00,18:15:00,PRJ301,Office
1323,Employee_1323,Consulting,16/10/2025,Present,10:40:00,19:43:00,PRJ401,Remote
1130,Employee_1130,Finance,12/02/2025,Present,10:07:00,19:10:00,PRJ301,Remote
1219,Employee_1219,IT,10/10/2025,Present,10:46:00,18:55:00,PRJ201,Remote
1239,Employee_1239,Audit,18/10/2025,Present,10:29:00,19:03:00,PRJ101,Remote
1234,Employee_1234,Finance,24/06/2025,Present,9:51:00,18:50:00,PRJ301,Remote
1373,Employee_1373,Consulting,18/06/2025,Leave,,,PRJ301,Remote
1473,Employee_1473,Audit,11/01/2025,Present,9:48:00,19:47:00,PRJ301,Office
1027,Employee_1027,Audit,08/01/2025,Leave,,,PRJ101,Remote
1067,Employee_1067,HR,25/05/2025,Absent,,,PRJ102,Remote
1343,Employee_1343,Finance,25/02/2025,Present,10:58:00,19:32:00,PRJ301,Office
1053,Employee_1053,Audit,02/09/2025,Present,9:08:00,18:56:00,PRJ102,Remote
1073,Employee_1073,HR,30/03/2025,Present,9:26:00,19:01:00,PRJ101,Remote
1286,Employee_1286,Audit,25/04/2025,Present,9:41:00,17:00:00,PRJ101,Remote
1316,Employee_1316,IT,15/01/2025,Present,10:25:00,19:12:00,PRJ102,Office
1105,Employee_1105,Audit,05/07/2025,Present,10:40:00,18:10:00,PRJ102,Office
1461,Employee_1461,IT,12/01/2025,Present,9:23:00,19:30:00,PRJ401,Office
1063,Employee_1063,IT,19/02/2025,Present,10:02:00,17:13:00,PRJ401,Office
1493,Employee_1493,Audit,26/03/2025,Present,9:20:00,19:08:00,PRJ101,Remote
1389,Employee_1389,Consulting,19/09/2025,Present,10:38:00,19:06:00,PRJ201,Remote
1314,Employee_1314,Audit,20/09/2025,Absent,,,PRJ401,Remote
1009,Employee_1009,Audit,24/08/2025,Present,10:52:00,19:52:00,PRJ301,Office
1092,Employee_1092,Finance,30/09/2025,Present,9:26:00,18:14:00,PRJ101,Office
1135,Employee_1135,Consulting,14/11/2025,Present,10:16:00,19:05:00,PRJ101,Office
1159,Employee_1159,Consulting,17/02/2025,Present,9:18:00,19:39:00,PRJ301,Remote
1118,Employee_1118,Consulting,10/03/2025,Present,10:35:00,19:22:00,PRJ401,Office
1436,Employee_1436,Audit,20/06/2025,Present,10:09:00,17:53:00,PRJ101,Office
1120,Employee_1120,HR,26/11/2025,Present,10:07:00,17:14:00,PRJ401,Remote
1241,Employee_1241,IT,05/01/2025,Absent,,,PRJ301,Office
1349,Employee_1349,IT,08/05/2025,Present,10:27:00,17:16:00,PRJ102,Office
1067,Employee_1067,Audit,19/02/2025,Present,9:48:00,17:19:00,PRJ401,Office
1380,Employee_1380,Finance,27/01/2025,Present,10:17:00,18:14:00,PRJ301,Office
1218,Employee_1218,Finance,12/04/2025,Present,9:08:00,19:22:00,PRJ101,Office
1021,Employee_1021,IT,30/12/2025,Present,9:25:00,18:16:00,PRJ101,Remote
1219,Employee_1219,Consulting,19/02/2025,Absent,,,PRJ101,Office
1446,Employee_1446,Audit,30/12/2025,Leave,,,PRJ401,Office
1224,Employee_1224,Finance,04/04/2025,Present,10:11:00,18:17:00,PRJ101,Remote
1030,Employee_1030,Audit,07/07/2025,Present,9:29:00,17:25:00,PRJ301,Remote
1464,Employee_1464,HR,08/06/2025,Absent,,,PRJ101,Office
1462,Employee_1462,Finance,15/08/2025,Present,9:30:00,18:31:00,PRJ201,Remote
1487,Employee_1487,Audit,19/04/2025,Present,10:33:00,17:40:00,PRJ201,Office
1268,Employee_1268,Audit,03/10/2025,Absent,,,PRJ201,Office
1128,Employee_1128,Audit,29/04/2025,Absent,,,PRJ301,Remote
1305,Employee_1305,Consulting,22/04/2025,Absent,,,PRJ401,Remote
1412,Employee_1412,Finance,15/03/2025,Present,9:11:00,17:50:00,PRJ401,Remote
1363,Employee_1363,Consulting,07/06/2025,Leave,,,PRJ201,Office
1257,Employee_1257,Audit,05/12/2025,Present,10:32:00,19:09:00,PRJ401,Office
1007,Employee_1007,Audit,25/07/2025,Present,9:30:00,18:46:00,PRJ401,Remote
1312,Employee_1312,Audit,08/05/2025,Present,10:42:00,18:09:00,PRJ101,Office
1244,Employee_1244,Finance,04/05/2025,Leave,,,PRJ101,Office
1192,Employee_1192,Audit,06/06/2025,Present,10:59:00,17:00:00,PRJ102,Office
1228,Employee_1228,HR,27/04/2025,Present,10:35:00,17:50:00,PRJ201,Office
1387,Employee_1387,Finance,27/04/2025,Present,10:59:00,18:32:00,PRJ101,Remote
1403,Employee_1403,HR,11/03/2025,Present,10:21:00,17:08:00,PRJ301,Remote
1455,Employee_1455,Consulting,21/08/2025,Present,10:30:00,19:16:00,PRJ301,Office
1381,Employee_1381,Consulting,25/11/2025,Absent,,,PRJ102,Remote
1180,Employee_1180,IT,09/06/2025,Present,9:52:00,17:31:00,PRJ301,Remote
1052,Employee_1052,HR,10/01/2025,Present,9:44:00,17:04:00,PRJ201,Remote
1431,Employee_1431,Audit,13/11/2025,Leave,,,PRJ301,Office
1290,Employee_1290,Consulting,11/09/2025,Present,9:25:00,18:40:00,PRJ102,Remote
1395,Employee_1395,IT,10/12/2025,Absent,,,PRJ201,Remote
1100,Employee_1100,IT,09/01/2025,Present,10:05:00,18:13:00,PRJ301,Remote
1480,Employee_1480,Consulting,16/09/2025,Present,9:40:00,17:14:00,PRJ102,Office
1114,Employee_1114,HR,23/07/2025,Present,9:15:00,18:36:00,PRJ401,Remote
1177,Employee_1177,Finance,27/12/2025,Present,9:41:00,18:45:00,PRJ102,Remote
1262,Employee_1262,Consulting,26/10/2025,Present,10:24:00,19:48:00,PRJ102,Remote
1097,Employee_1097,Audit,22/11/2025,Present,10:52:00,17:43:00,PRJ101,Office
1422,Employee_1422,Audit,17/08/2025,Leave,,,PRJ102,Remote
1181,Employee_1181,HR,20/08/2025,Present,10:10:00,18:50:00,PRJ301,Remote
1264,Employee_1264,Consulting,23/06/2025,Present,10:47:00,17:41:00,PRJ301,Office
1082,Employee_1082,IT,17/10/2025,Present,10:02:00,19:16:00,PRJ102,Remote
1283,Employee_1283,HR,11/11/2025,Present,9:40:00,19:10:00,PRJ401,Remote
1416,Employee_1416,Consulting,18/10/2025,Present,9:41:00,17:42:00,PRJ201,Office
1114,Employee_1114,Finance,26/12/2025,Present,9:10:00,18:52:00,PRJ201,Office
1017,Employee_1017,Consulting,24/07/2025,Present,9:16:00,19:57:00,PRJ201,Office
1406,Employee_1406,HR,11/07/2025,Present,10:37:00,18:48:00,PRJ101,Office
1084,Employee_1084,Audit,10/08/2025,Present,10:24:00,17:17:00,PRJ201,Remote
1299,Employee_1299,Consulting,21/12/2025,Present,10:43:00,18:23:00,PRJ201,Remote
1255,Employee_1255,Consulting,25/07/2025,Present,10:19:00,18:05:00,PRJ102,Remote
1238,Employee_1238,HR,26/04/2025,Present,9:13:00,17:31:00,PRJ401,Remote
1310,Employee_1310,IT,10/02/2025,Present,10:46:00,17:43:00,PRJ401,Office
1408,Employee_1408,Finance,28/02/2025,Present,9:37:00,17:46:00,PRJ301,Office
1460,Employee_1460,HR,28/10/2025,Present,9:38:00,19:52:00,PRJ401,Office
1116,Employee_1116,Consulting,21/03/2025,Absent,,,PRJ301,Remote
1455,Employee_1455,IT,30/08/2025,Absent,,,PRJ101,Remote
1366,Employee_1366,IT,01/11/2025,Absent,,,PRJ101,Remote
1486,Employee_1486,Audit,30/03/2025,Present,9:46:00,17:30:00,PRJ401,Remote
1435,Employee_1435,Audit,24/07/2025,Absent,,,PRJ201,Remote
1158,Employee_1158,Audit,12/05/2025,Present,9:41:00,17:59:00,PRJ101,Remote
1061,Employee_1061,Consulting,13/02/2025,Present,10:39:00,17:44:00,PRJ401,Office
1175,Employee_1175,IT,11/04/2025,Absent,,,PRJ301,Office
1105,Employee_1105,IT,09/09/2025,Present,9:03:00,18:23:00,PRJ101,Remote
1375,Employee_1375,Audit,02/11/2025,Leave,,,PRJ401,Office
1151,Employee_1151,IT,14/06/2025,Present,9:59:00,18:11:00,PRJ201,Office
1234,Employee_1234,Audit,21/04/2025,Present,9:48:00,18:20:00,PRJ102,Office
1137,Employee_1137,Consulting,24/03/2025,Absent,,,PRJ301,Office
1126,Employee_1126,Audit,01/10/2025,Absent,,,PRJ301,Remote
1392,Employee_1392,Audit,05/07/2025,Absent,,,PRJ401,Office
1131,Employee_1131,HR,17/05/2025,Leave,,,PRJ102,Office
1406,Employee_1406,HR,10/07/2025,Present,9:28:00,18:49:00,PRJ401,Office
1406,Employee_1406,HR,18/01/2025,Present,10:49:00,18:10:00,PRJ201,Remote
1464,Employee_1464,HR,17/07/2025,Present,9:56:00,19:57:00,PRJ401,Remote
1414,Employee_1414,HR,24/03/2025,Present,10:00:00,18:45:00,PRJ201,Remote
1009,Employee_1009,Finance,28/08/2025,Present,9:56:00,18:42:00,PRJ101,Office
1444,Employee_1444,Finance,24/04/2025,Present,9:55:00,18:46:00,PRJ102,Office
1381,Employee_1381,Finance,26/12/2025,Present,9:32:00,19:26:00,PRJ101,Remote
1474,Employee_1474,IT,01/10/2025,Leave,,,PRJ401,Remote
1048,Employee_1048,Finance,30/04/2025,Leave,,,PRJ102,Office
1464,Employee_1464,Finance,07/03/2025,Present,9:55:00,19:37:00,PRJ101,Office
1483,Employee_1483,HR,02/07/2025,Present,9:09:00,18:30:00,PRJ301,Remote
1457,Employee_1457,HR,27/02/2025,Present,10:41:00,17:27:00,PRJ301,Remote
1406,Employee_1406,Finance,27/05/2025,Present,10:02:00,18:49:00,PRJ102,Remote
1168,Employee_1168,Consulting,06/09/2025,Absent,,,PRJ102,Remote
1187,Employee_1187,Consulting,14/10/2025,Present,9:56:00,17:51:00,PRJ301,Office
1370,Employee_1370,IT,27/03/2025,Present,10:05:00,17:07:00,PRJ301,Office
1259,Employee_1259,IT,11/05/2025,Absent,,,PRJ201,Office
1340,Employee_1340,Audit,25/07/2025,Present,10:42:00,18:20:00,PRJ201,Remote
1322,Employee_1322,Audit,08/06/2025,Present,9:53:00,18:54:00,PRJ102,Office
1165,Employee_1165,Finance,25/05/2025,Present,9:59:00,18:22:00,PRJ401,Remote
1214,Employee_1214,HR,04/12/2025,Present,9:41:00,19:15:00,PRJ201,Remote
1126,Employee_1126,IT,08/12/2025,Present,9:30:00,17:02:00,PRJ102,Remote
1323,Employee_1323,HR,16/04/2025,Present,10:08:00,19:16:00,PRJ201,Office
1133,Employee_1133,IT,12/10/2025,Present,9:47:00,17:47:00,PRJ102,Remote
1435,Employee_1435,Consulting,11/05/2025,Present,10:02:00,17:59:00,PRJ301,Office
1319,Employee_1319,IT,04/12/2025,Present,10:28:00,18:59:00,PRJ201,Remote
1098,Employee_1098,Consulting,13/11/2025,Absent,,,PRJ101,Office
1324,Employee_1324,Finance,18/01/2025,Present,10:58:00,18:11:00,PRJ101,Office
1358,Employee_1358,Audit,06/11/2025,Present,10:48:00,17:02:00,PRJ401,Office
1102,Employee_1102,Finance,30/04/2025,Present,9:16:00,19:42:00,PRJ301,Remote
1224,Employee_1224,Consulting,19/04/2025,Present,9:00:00,19:48:00,PRJ401,Office
1271,Employee_1271,Consulting,12/02/2025,Present,10:58:00,17:22:00,PRJ101,Remote
1256,Employee_1256,Audit,22/07/2025,Present,9:51:00,19:36:00,PRJ102,Office
1066,Employee_1066,HR,08/06/2025,Absent,,,PRJ101,Remote
1167,Employee_1167,Finance,19/05/2025,Present,10:54:00,19:27:00,PRJ101,Office
1255,Employee_1255,Consulting,30/10/2025,Present,10:40:00,18:44:00,PRJ201,Office
1129,Employee_1129,Finance,13/06/2025,Absent,,,PRJ201,Remote
1379,Employee_1379,Audit,11/04/2025,Present,10:31:00,18:13:00,PRJ101,Office
1017,Employee_1017,Consulting,22/04/2025,Absent,,,PRJ102,Office
1242,Employee_1242,Audit,24/01/2025,Present,9:58:00,17:22:00,PRJ102,Office
1169,Employee_1169,Consulting,27/12/2025,Present,9:00:00,18:54:00,PRJ101,Remote
1023,Employee_1023,IT,07/03/2025,Present,10:26:00,18:46:00,PRJ102,Remote
1008,Employee_1008,HR,04/01/2025,Leave,,,PRJ102,Remote
1364,Employee_1364,Audit,10/10/2025,Present,9:09:00,19:57:00,PRJ102,Office
1303,Employee_1303,HR,07/08/2025,Present,9:35:00,19:49:00,PRJ401,Office
1441,Employee_1441,Consulting,27/02/2025,Present,9:51:00,18:02:00,PRJ301,Office
1222,Employee_1222,Consulting,28/04/2025,Absent,,,PRJ201,Office
1401,Employee_1401,Finance,20/08/2025,Present,9:55:00,17:06:00,PRJ401,Office
1426,Employee_1426,HR,17/09/2025,Leave,,,PRJ401,Remote
1254,Employee_1254,Consulting,20/04/2025,Present,9:13:00,17:26:00,PRJ102,Remote
1197,Employee_1197,Consulting,04/01/2025,Present,9:17:00,18:42:00,PRJ301,Office
1337,Employee_1337,HR,02/06/2025,Absent,,,PRJ401,Remote
1248,Employee_1248,Audit,28/06/2025,Present,9:37:00,17:04:00,PRJ102,Remote
1472,Employee_1472,IT,08/05/2025,Present,9:25:00,19:27:00,PRJ201,Office
1316,Employee_1316,Audit,16/03/2025,Present,10:36:00,17:11:00,PRJ301,Remote
1383,Employee_1383,Finance,06/03/2025,Absent,,,PRJ101,Office
1472,Employee_1472,Finance,28/06/2025,Present,9:36:00,19:03:00,PRJ101,Remote
1025,Employee_1025,IT,01/07/2025,Present,9:03:00,18:54:00,PRJ102,Office
1338,Employee_1338,HR,29/10/2025,Absent,,,PRJ101,Remote
1487,Employee_1487,Audit,27/01/2025,Absent,,,PRJ101,Remote
1009,Employee_1009,Finance,26/06/2025,Present,9:59:00,19:51:00,PRJ201,Office
1282,Employee_1282,Consulting,26/05/2025,Present,10:52:00,18:37:00,PRJ101,Remote
1374,Employee_1374,Consulting,09/08/2025,Absent,,,PRJ201,Remote
1325,Employee_1325,HR,26/09/2025,Present,9:19:00,18:50:00,PRJ401,Office
1175,Employee_1175,Finance,12/02/2025,Present,9:58:00,18:05:00,PRJ102,Office
1082,Employee_1082,IT,13/05/2025,Present,9:02:00,17:40:00,PRJ401,Remote
